,Depth,Height,Width,Weight,Clarity,Cut,Polish,Symmetry,Fluorescence,Colour,Shape,Price
4139,5.17,3.51,2.23,0.4,80,40,40,30,60,4,30,1277.07
4140,5.03,5.07,3.17,0.5,50,40,30,40,10,7,90,1529.6
4141,5.03,3.25,2.04,0.33,70,40,30,30,20,4,30,926.93
4142,4.03,4.04,2.39,0.24,70,30,30,30,10,3,90,862
4143,5.34,3.76,2.1,0.3,80,40,30,10,20,2,70,923.08
4144,5.22,3.53,2.34,0.41,60,30,30,20,10,1,30,1288.76
4145,6.47,4.67,2.94,0.6,60,30,40,30,20,3,70,1820.01
4146,5.46,4.72,3.21,0.71,60,40,40,40,10,11,60,1670.49
4147,5.02,5.05,3.19,0.5,40,40,40,40,10,4,90,1984.06
4148,4.75,4.78,2.99,0.42,60,40,40,40,10,5,90,1492.9
4149,6.11,4.35,2.57,0.43,70,40,20,20,10,13,70,798.73
4150,3.84,3.86,2.27,0.2,80,40,40,40,10,1,90,876.76
4151,9.84,5.72,3.65,1.2,60,30,40,30,20,13,50,4451.2
4152,6.63,5.33,3.61,1.06,100,40,40,40,10,4,60,11736.56
4153,5.93,3.97,2.46,0.38,50,40,40,30,10,1,70,967.36
4154,5.03,5.06,3.12,0.5,40,30,40,30,10,1,90,1533.66
4155,3.95,3.98,2.44,0.23,70,40,40,40,10,1,90,941.25
4156,4.26,3.24,2.3,0.3,60,20,40,20,10,14,30,875.99
4157,4.67,4.71,2.92,0.4,50,40,30,40,10,1,90,1507.58
4158,4.36,4.38,2.62,0.3,50,40,40,40,60,14,90,928.69
4159,4.56,4.58,2.88,0.37,90,40,40,40,10,14,90,1524.82
4160,5.47,5.33,3.64,0.9,60,40,40,30,10,5,60,3448.68
4161,3.79,3.82,2.28,0.19,100,40,40,40,10,1,90,886.42
4162,5.21,5.25,3.17,0.52,50,40,40,40,10,5,90,2081.59
4163,4.7,3.47,2.35,0.36,70,40,40,30,10,4,30,1149.61
4164,6.9,4.36,2.58,0.5,60,40,30,30,10,11,70,1308.87
4165,4.18,4.66,2.65,0.3,70,40,40,20,10,1,10,1103.15
4166,5.08,5.05,3.43,0.75,60,40,40,30,10,5,60,2176.9
4167,3.93,3.95,2.45,0.23,70,40,40,40,10,12,90,930.75
4168,5.16,4.9,3,0.63,90,40,40,30,40,2,60,1615.89
4169,4.28,4.3,2.69,0.3,70,40,40,40,10,13,90,845.05
4170,3.86,3.83,2.73,0.34,90,40,40,30,20,3,80,976.47
4171,6.58,4.44,2.67,0.5,60,40,20,20,20,13,70,765.12
4172,4.29,4.55,2.53,0.3,50,20,30,20,10,5,10,702.57
4173,5.63,3.68,2.51,0.52,90,40,40,30,60,11,30,1424.25
4174,4.73,4.75,2.97,0.41,90,40,40,40,10,4,90,2086.29
4175,3.94,3.95,2.44,0.23,70,40,40,40,10,12,90,930.75
4176,4.43,3.15,2.19,0.3,60,30,30,10,10,14,30,878.99
4177,5.18,5.2,3.1,0.5,90,40,40,40,10,11,90,2075.87
4178,4.77,4.71,3.44,0.7,40,40,40,30,10,12,80,1867.39
4179,4.22,4.27,2.63,0.3,40,20,20,30,10,12,90,909.44
4180,5,3.74,2.4,0.3,40,40,30,20,20,1,70,742.1
4181,4.95,4.99,3.17,0.5,40,30,40,30,10,1,90,2055.24
4182,4.1,4.51,2.75,0.3,50,30,40,30,10,12,10,748.21
4183,5.13,5.17,3.07,0.49,50,30,40,20,20,5,90,1520.56
4184,4.26,4.21,3.05,0.5,50,40,40,30,20,3,80,1427.21
4185,6.03,5.7,3.83,1.11,80,40,40,40,60,16,60,2107.75
4186,5.77,5.31,3.72,1,70,30,30,40,40,5,60,3764.02
4187,3.94,3.97,2.46,0.23,70,40,40,40,10,1,90,946.26
4188,5.28,5.11,3.47,0.8,60,40,40,30,40,5,60,2214.81
4189,5,5.06,3.13,0.5,60,20,30,30,10,12,90,2103.41
4190,5.62,4.88,3.31,0.75,40,40,30,30,10,14,60,2349.61
4191,5.04,5.05,3.11,0.5,40,30,40,40,10,12,90,2077.87
4192,5.73,5.29,3.57,0.9,70,40,40,30,10,11,60,2583.7
4193,4.19,4.23,2.69,0.3,50,20,30,20,40,3,90,867.31
4194,4.96,3.1,2.05,0.31,70,40,30,30,10,4,30,1058.89
4195,5.3,4.93,3.24,0.7,40,40,30,30,10,4,60,1853.94
4196,5.65,5.62,3.81,1.02,80,40,40,40,10,7,60,3209.25
4197,4.69,3.29,2.03,0.3,50,40,30,30,40,4,30,868.32
4198,4.95,4.99,3.14,0.5,50,30,40,20,10,1,90,2080.06
4199,5.16,5.19,3.12,0.51,40,40,40,40,10,14,90,2104.08
4200,5.99,3.94,2.32,0.36,50,40,30,30,10,7,70,637.33
4201,5.04,5.12,3.09,0.5,50,20,40,10,10,4,90,2033.92
4202,5.35,3.73,2.56,0.49,60,30,40,30,20,5,30,1326.02
4203,6.02,4.48,2.8,0.5,80,40,40,30,10,12,70,2044.29
4204,4.5,3.26,2.18,0.3,70,30,30,20,10,1,30,949.02
4205,6.4,5.73,3.45,1.1,70,40,40,20,20,17,60,2289.26
4206,5.17,5.19,3.11,0.51,40,40,40,40,20,4,90,2067.92
4207,5.4,3.71,2.26,0.3,60,30,30,30,10,12,70,962.18
4208,5.28,4.93,3.3,0.71,50,40,40,30,10,1,60,2279.46
4209,3.78,3.8,2.33,0.2,70,40,40,40,10,12,90,843.61
4210,6.07,5.84,3.93,1.2,40,40,40,40,40,10,60,2080.3
4211,4.26,4.49,2.7,0.3,70,30,40,20,40,1,10,1008.85
4212,4.41,3.31,2.2,0.3,70,30,40,20,10,1,30,897.78
4213,5.95,4.02,2.52,0.4,50,40,30,30,10,5,70,885.59
4214,5.12,4.31,2.54,0.5,70,40,40,30,10,17,60,876.27
4215,3.87,3.82,2.77,0.33,70,40,40,30,10,4,80,1056.32
4216,7.22,4.52,2.78,0.53,60,40,40,30,10,14,50,1988.78
4217,4.33,4.37,2.54,0.3,60,20,40,30,20,5,90,893.72
4218,4.17,4.02,3.17,0.51,70,20,40,20,10,5,80,1504.15
4219,3.79,3.81,2.26,0.2,70,40,40,40,10,1,90,836.2
4220,3.88,3.91,2.43,0.23,90,40,40,40,10,3,90,869.37
4221,5.36,4.88,3.32,0.73,50,40,40,30,10,3,60,2058.82
4222,4,4.03,2.46,0.24,60,40,40,40,10,12,90,940.3
4223,5.56,5.42,3.78,0.96,60,30,40,30,20,4,60,4799.85
4224,5.82,5.32,3.58,0.9,40,40,40,30,10,7,60,1766.67
4225,4.07,4.84,2.82,0.33,70,40,30,20,20,14,10,1063.09
4226,5.05,5.08,3.16,0.5,90,40,40,40,40,16,90,1034.28
4227,6.79,4.43,2.66,0.51,40,40,40,30,20,11,70,1125.39
4228,3.99,4,2.41,0.23,80,40,40,40,10,14,90,895.38
4229,3.95,3.97,2.39,0.23,70,40,40,40,10,4,90,920.22
4230,4.33,4.38,2.61,0.3,50,40,40,30,40,3,90,944.42
4231,4.05,4.75,2.74,0.32,70,40,30,30,20,5,10,972.43
4232,4.17,4.23,2.69,0.3,70,30,40,30,10,7,90,835.37
4233,6.71,4.42,2.7,0.5,60,40,40,30,20,1,70,1926.62
4234,6.08,4.5,2.79,0.5,70,40,40,30,70,4,70,1622.6
4235,4.67,4.53,3.05,0.53,90,40,40,40,20,3,60,1616.37
4236,5.17,5.2,3.15,0.51,40,40,40,40,10,12,90,2069.87
4237,5.34,5.21,3.54,0.83,50,40,40,30,10,14,60,2425.61
4238,3.89,3.91,2.46,0.23,70,40,40,40,10,4,90,888.77
4239,5.55,5.3,3.6,0.9,50,40,40,30,10,12,60,3522.03
4240,4.18,4.26,2.62,0.3,40,20,30,20,10,1,90,828.79
4241,3.76,3.73,2.62,0.31,50,40,30,20,10,12,80,850.93
4242,4.3,4.32,2.67,0.3,60,40,40,30,10,7,90,829.82
4243,6.09,4.51,2.78,0.5,60,40,40,30,10,1,70,1960.6
4244,5.64,5.18,3.47,0.85,50,40,30,40,10,12,60,3188.48
4245,4,4.02,2.4,0.23,80,40,40,40,10,14,90,910.94
4246,4.06,4.73,2.68,0.3,90,40,40,30,10,12,10,1139.06
4247,4.9,4.95,3.24,0.5,60,20,40,30,10,1,90,2106.75
4248,3.92,3.94,2.43,0.23,70,40,40,30,10,1,90,904.71
4249,5.87,3.75,2.34,0.5,50,30,40,30,10,13,30,859.31
4250,5.23,3.85,2.37,0.3,70,40,40,30,10,5,70,842.01
4251,6.31,3.96,2.5,0.4,60,30,40,30,20,4,70,1354.06
4252,5.25,3.39,2.31,0.4,80,40,40,30,10,1,30,1426.36
4253,4.16,4.74,2.67,0.3,70,40,30,20,10,1,10,1060
4254,5.08,5.1,3.18,0.5,40,40,40,40,10,1,90,2060.21
4255,5.23,5.03,3.51,0.8,70,30,40,30,10,7,60,1825.2
4256,5.04,5.08,3.18,0.5,50,40,40,40,60,12,90,2081.72
4257,5.84,4.95,3.34,0.8,50,40,40,30,10,14,60,2422.89
4258,5.13,5.16,3.21,0.52,90,40,40,40,60,13,90,1527.02
4259,4.94,5.01,3.16,0.5,50,30,30,20,10,1,90,2084.78
4260,4.01,4.03,2.36,0.23,80,40,40,40,10,14,90,921.39
4261,6.01,5.86,3.96,1.2,50,40,40,30,10,5,60,5744.23
4262,5.13,5.16,3.08,0.5,50,30,40,20,10,4,90,2014.75
4263,4.3,4.31,2.69,0.3,50,40,40,30,10,14,90,1025.51
4264,4.4,3.33,2.25,0.3,70,40,40,30,10,13,30,616.85
4265,6.42,5.35,3.59,1.04,60,40,40,40,20,7,60,2016.71
4266,3.92,3.94,2.36,0.22,70,40,40,40,10,4,90,910.94
4267,5.17,5.21,3.3,0.55,40,40,40,40,40,4,90,2020.61
4268,6.4,5.51,3.67,1.01,40,40,30,30,30,3,60,2470.41
4269,4.9,4.93,3.16,0.5,80,20,30,30,10,7,90,1481.37
4270,4.2,4.25,2.63,0.3,50,20,30,30,10,3,90,944.42
4271,6.35,6.05,4.11,1.21,40,40,40,40,10,7,60,2159.07
4272,4.72,4.32,2.98,0.5,70,30,40,30,40,5,60,1163.62
4273,5.55,5.15,3.61,0.9,50,30,40,30,20,5,60,2773.7
4274,4.94,4.98,3.18,0.5,90,30,30,30,20,7,90,1497.45
4275,3.9,3.92,2.4,0.23,60,30,40,40,10,1,90,904.71
4276,5.7,5.46,3.72,1,70,40,40,30,20,5,60,4033.9
4277,3.82,3.75,2.62,0.31,70,40,40,30,20,4,80,982.4
4278,4.29,4.54,2.5,0.3,60,30,40,20,10,12,10,1042.26
4279,6.05,6.08,3.85,0.9,70,30,40,40,10,1,40,2056.86
4280,4.19,4.8,2.81,0.32,50,40,40,30,10,14,10,970.2
4281,5.92,5.91,4,1.2,40,40,40,30,20,14,60,3425.25
4282,7.19,5.07,2.93,0.7,40,40,40,40,10,1,70,2133.88
4283,5.08,5.14,3.09,0.5,50,30,40,20,10,12,90,2044.29
4284,5.26,3.51,2.31,0.4,80,40,30,20,10,3,30,1185.7
4285,3.85,3.87,2.42,0.22,70,40,40,40,10,1,90,886.02
4286,6.55,4.33,2.68,0.5,60,40,30,30,20,1,70,1730.63
4287,5.62,5.27,3.56,0.9,50,40,40,40,60,6,60,1237.55
4288,3.66,3.68,2.24,0.18,80,40,40,40,10,12,90,825.6
4289,5.75,5.23,3.55,0.92,50,40,40,30,10,12,60,3780.37
4290,5.77,4.95,3.35,0.81,50,40,40,30,10,3,60,2020.41
4291,4.27,4.65,2.66,0.3,50,40,40,30,10,4,10,1047.87
4292,5.07,5.1,3.17,0.5,40,40,40,40,10,12,90,2088.15
4293,4.63,4.37,2.93,0.5,70,40,40,30,10,11,60,1178.31
4294,4.28,4.31,2.69,0.3,60,40,40,40,20,6,90,743.11
4295,4.57,4.57,3.07,0.53,40,40,40,30,10,7,60,948.84
4296,4.02,3.98,2.86,0.4,80,40,40,30,10,14,80,1342.6
4297,4.99,4.88,3.63,0.8,60,30,40,20,10,6,80,1702.24
4298,4.62,3.41,2.04,0.31,50,30,40,30,10,14,30,895.43
4299,7.78,6.76,4.53,2,50,40,40,40,10,4,60,17787.42
4300,5.16,4.46,3.02,0.58,50,40,40,30,10,4,60,1579.27
4301,4.24,4.29,2.63,0.3,70,40,30,30,10,4,90,1156.87
4302,6.58,6.16,4.12,1.51,50,40,30,40,20,2,60,4782.45
4303,4.36,4.38,2.73,0.32,70,40,40,40,20,7,90,930.75
4304,10.63,7,4.37,2,40,40,30,30,10,3,50,13490.76
4305,4.83,3.2,2.19,0.33,70,40,40,30,20,12,30,1056.96
4306,6.18,4.15,2.47,0.4,50,40,30,30,20,7,70,764.56
4307,3.93,3.95,2.43,0.23,80,40,40,40,10,14,90,895.38
4308,4.54,3.31,2.19,0.3,70,30,30,20,10,1,30,938.81
4309,3.61,3.64,2.23,0.18,70,40,40,40,10,1,90,779.7
4310,3.96,4.64,2.56,0.3,90,20,40,20,10,12,10,1088.87
4311,3.99,4.02,2.46,0.24,70,40,40,40,10,4,90,940.3
4312,5.73,4.24,2.64,0.47,80,40,30,10,40,2,70,1323.73
4313,4.27,4.29,2.66,0.3,40,40,30,40,20,3,90,900.77
4314,4.18,4.21,2.71,0.3,80,30,30,30,20,7,90,831.85
4315,3.97,4.62,2.83,0.3,60,20,20,20,10,14,10,954.02
4316,5.13,5.16,3.21,0.52,90,40,40,40,60,13,90,1527.02
4317,5.51,5.24,3.74,1,40,30,40,30,60,2,60,3448.25
4318,3.99,4.72,2.76,0.3,50,40,40,30,10,10,10,632.57
4319,4.35,4.28,3.11,0.5,60,40,30,30,10,1,80,1872.54
4320,4.64,4.57,3.19,0.59,60,30,40,20,10,17,60,807.91
4321,4.3,4.33,2.7,0.31,90,40,40,40,10,4,90,1404.24
4322,5.5,5.42,3.66,0.9,50,40,40,30,10,1,60,3915.77
4323,5.78,4.12,2.6,0.4,40,40,40,30,10,14,70,981.55
4324,4.02,4.7,2.6,0.29,50,30,40,10,40,11,10,663.43
4325,5.03,5.08,3.12,0.5,50,30,40,20,20,1,90,2077.89
4326,5.11,3.75,2.35,0.3,50,40,40,30,10,1,70,930.75
4327,4.9,4.21,2.86,0.5,60,40,40,30,10,12,60,1584.58
4328,5.8,4.71,3.18,0.72,50,40,40,30,10,12,60,2123.49
4329,5.08,5.13,3.13,0.5,40,40,40,30,10,1,90,2082.22
4330,4.58,4.51,3.06,0.53,70,40,40,30,10,12,60,1848.29
4331,4.23,4.26,2.64,0.3,50,30,30,30,10,11,90,920.09
4332,6.23,5.38,3.64,1,70,40,30,30,10,1,60,6137.89
4333,4.49,3.33,2.19,0.3,60,40,40,30,10,1,30,1036.14
4334,4.74,4.37,2.89,0.5,50,40,30,20,10,3,60,1273.41
4335,4.18,4.16,3.11,0.5,60,30,40,20,10,5,80,1434.83
4336,4.59,3.11,2.16,0.3,60,30,30,10,10,1,30,937.85
4337,5.04,5.08,3.17,0.5,40,40,30,30,10,5,90,1520.79
4338,4.32,4.35,2.66,0.31,40,40,40,40,10,4,90,1086.15
4339,5.04,5.07,3.16,0.5,40,40,40,30,10,1,90,2067.78
4340,8.38,4.94,3.06,0.76,80,40,40,40,10,6,50,2034.78
4341,5.88,5.34,3.73,1,40,30,30,30,10,11,60,3480.83
4342,5.52,5.56,3.57,0.7,70,30,40,40,10,7,90,2304.07
4343,3.94,3.97,2.37,0.23,90,40,40,40,10,3,90,889.9
4344,5.89,5.37,3.64,0.96,30,40,40,40,10,12,60,2807.43
4345,6.01,5.9,3.94,1.26,50,40,40,30,20,2,60,2444.16
4346,4.34,4.27,3.1,0.5,70,40,40,30,10,3,80,1683.22
4347,3.97,3.99,2.48,0.23,70,40,40,40,10,1,90,946.26
4348,4.23,4.2,3.1,0.5,60,30,40,30,10,5,80,1591.15
4349,4.73,4.32,2.92,0.51,90,40,40,30,10,5,60,1352.82
4350,5.09,3.89,2.75,0.5,80,20,40,30,20,1,30,1699.36
4351,4.33,4.35,2.65,0.3,50,40,40,30,10,5,90,884.11
4352,4.27,4.24,3.17,0.5,40,30,30,20,10,7,80,1049.51
4353,5.15,5.17,3.08,0.5,40,40,40,40,10,12,90,2101.6
4354,3.94,3.96,2.44,0.23,70,40,40,40,10,1,90,935.79
4355,3.78,3.8,2.33,0.2,80,40,40,40,10,1,90,862.56
4356,4.94,4.99,3.2,0.5,50,20,40,30,10,12,90,2088.91
4357,5.11,5.14,3.17,0.5,70,40,40,40,20,11,90,2041.08
4358,5.05,5.07,3.15,0.5,40,40,40,40,10,12,90,2028.2
4359,4.76,4.81,2.85,0.4,50,30,40,30,10,4,90,1540.6
4360,5.94,3.77,2.23,0.32,40,40,30,30,10,12,70,878.85
4361,5.12,5.16,3.06,0.5,50,30,40,30,10,12,90,2109.38
4362,5.84,5.55,3.75,1,40,40,40,40,10,13,60,1458.21
4363,4.45,3.28,2.11,0.31,70,40,40,30,10,12,30,1030.65
4364,6.29,5.43,3.63,1,40,40,40,30,10,12,60,3765.58
4365,5.06,5.09,3.17,0.5,50,40,40,40,10,5,90,2015.41
4366,5.46,5.18,3.5,0.81,50,40,40,30,10,14,60,2435.56
4367,4.31,4.32,2.64,0.3,70,40,40,40,40,4,90,1131.56
4368,4.34,4.36,2.68,0.31,70,40,40,40,10,7,90,949.95
4369,4.64,3.52,2.52,0.4,60,20,30,20,10,14,30,1173.54
4370,4.6,4.49,3.03,0.52,90,40,40,30,20,5,60,1292.65
4371,3.91,3.93,2.46,0.23,70,40,40,40,10,12,90,935.79
4372,4.07,4.67,2.7,0.3,90,30,40,20,10,5,10,838.41
4373,4.37,4.46,2.47,0.31,50,20,40,30,10,5,10,786.98
4374,4.16,4.16,3.07,0.51,80,30,40,30,10,14,80,1880.89
4375,5.5,4.64,3.25,0.7,60,30,40,30,40,4,60,2689.18
4376,3.93,3.96,2.4,0.23,80,40,40,30,10,4,90,917.16
4377,4.27,4.51,2.46,0.3,60,20,40,40,10,5,10,794.3
4378,4.33,5,2.88,0.35,60,40,40,30,10,14,10,1139.5
4379,4.36,4.39,2.74,0.32,40,40,40,40,10,12,90,934.03
4380,5.28,4.83,3.24,0.7,50,40,40,30,20,4,60,2600.76
4381,6.44,4.37,2.7,0.5,60,40,40,30,10,14,70,1865.76
4382,5.75,5.77,3.46,0.7,70,40,40,40,10,13,90,2448.32
4383,4.03,4.04,2.39,0.23,60,40,40,40,10,12,90,920.22
4384,5.24,5.06,3.52,0.86,60,40,40,30,10,2,60,2433.8
4385,5.07,5.08,3.17,0.5,80,40,40,40,20,11,90,1975.38
4386,3.97,3.99,2.42,0.23,70,40,40,40,10,1,90,930.75
4387,4.32,4.33,2.62,0.3,60,40,40,30,20,11,90,934.81
4388,4.01,4.02,2.49,0.24,80,40,40,40,10,14,90,930.14
4389,5.23,4.93,3.31,0.7,40,40,40,30,10,4,60,2117.68
4390,4.69,4.71,2.96,0.4,50,40,40,40,10,12,90,1527.12
4391,5.4,3.76,2.34,0.31,50,40,40,30,20,1,70,921.66
4392,4.03,4.82,2.66,0.3,50,30,40,30,10,14,10,958.58
4393,5.02,5.06,3.17,0.5,70,40,40,40,10,11,90,2061.99
4394,5.13,5.16,3.17,0.51,80,40,40,40,10,11,90,2109.54
4395,4.44,4.39,3.15,0.5,50,40,40,30,10,5,80,1442.43
4396,7.27,5.36,3.45,1.02,80,40,40,30,20,8,70,2241.07
4397,3.95,3.97,2.37,0.23,70,40,40,40,10,1,90,946.26
4398,6.23,4.51,2.82,0.5,50,40,30,30,10,1,70,1682.51
4399,7.62,3.48,1.98,0.31,40,40,40,30,10,4,20,891.8
4400,5.65,5.47,3.72,1,100,40,40,40,10,13,60,3144.12
4401,4.28,3.44,2.29,0.3,60,20,40,30,10,12,30,946.42
4402,6.97,5.08,3.05,0.7,50,40,30,30,10,11,70,2247.53
4403,6.21,5.4,3.63,1.01,100,40,40,40,10,12,60,7289.18
4404,5.43,5.07,3.42,0.8,50,40,40,40,10,14,60,2689.04
4405,4.32,4.33,2.7,0.31,60,40,40,40,20,3,90,1082.46
4406,6.2,5.16,3.51,0.96,40,40,40,40,10,4,60,3237.69
4407,3.91,3.94,2.42,0.23,70,40,40,40,10,12,90,930.75
4408,6.66,5.61,3.77,1.2,50,40,40,30,10,11,60,3684.67
4409,5.83,4.89,3.31,0.81,50,40,40,40,10,7,60,1554.99
4410,4.45,4.43,3.1,0.51,80,40,40,30,40,4,80,1950.7
4411,4.12,4.75,2.6,0.31,70,20,30,20,10,14,10,1022.8
4412,4.28,4.3,2.67,0.3,60,40,40,40,20,11,90,936.83
4413,5.37,5.27,3.56,0.87,60,40,40,40,10,14,60,3236.98
4414,5.42,5.05,3.42,0.8,60,40,40,40,10,6,60,1358.39
4415,4.28,4.33,2.64,0.3,70,40,40,30,10,1,90,1156.91
4416,4.49,4.44,3.06,0.5,60,40,40,30,10,12,80,1885.35
4417,3.98,4,2.38,0.23,70,40,40,40,10,4,90,920.22
4418,4.87,4.92,3.25,0.5,50,20,30,30,10,12,90,2042.62
4419,3.94,3.96,2.45,0.23,70,40,40,40,10,12,90,920.22
4420,5.13,4.89,3.31,0.7,50,40,40,30,10,3,60,2222.82
4421,7.01,4.39,2.55,0.5,50,40,30,20,10,5,70,1257.99
4422,4.51,4.54,2.79,0.35,80,40,40,40,10,4,90,1399.79
4423,7.42,4.43,2.58,0.5,70,40,40,30,10,1,50,2319.73
4424,3.95,3.96,2.44,0.23,70,40,40,40,10,12,90,930.75
4425,6.1,5.42,3.76,1.01,40,30,40,40,10,5,60,3463.35
4426,4.54,3.29,2.08,0.3,50,40,30,30,10,12,30,893.71
4427,6.98,4.37,2.55,0.5,60,40,40,30,40,1,70,1596.26
4428,4.05,4.79,2.73,0.3,70,40,40,20,20,1,10,1087.94
4429,6.61,6.52,4.43,1.51,80,40,40,40,40,12,60,13219.49
4430,4.37,4.38,2.71,0.32,90,40,40,40,10,13,90,910.71
4431,4.26,4.29,2.66,0.3,50,40,40,30,10,11,90,930.21
4432,4.69,4.19,2.93,0.5,50,30,40,30,10,14,60,1276.9
4433,5,4.19,2.86,0.5,70,30,40,30,10,7,60,871.43
4434,5.13,4.95,3.36,0.72,50,40,40,30,10,3,60,2094.93
4435,4.91,4.99,3.22,0.5,60,20,30,20,10,1,90,2092.22
4436,5.42,5.43,3.4,0.61,40,40,30,40,20,11,90,1497.52
4437,4.54,3.47,2.19,0.33,70,40,20,10,40,4,30,950.91
4438,4.52,4.31,2.97,0.5,90,30,40,30,10,7,60,968.24
4439,5.06,5.09,3.1,0.5,70,40,40,40,10,11,90,2032.44
4440,4.7,4.41,2.98,0.5,70,40,40,40,10,2,60,1257.85
4441,5.04,5.07,3.19,0.5,90,40,40,40,10,11,90,2018.69
4442,7.58,5.27,3.04,0.76,70,30,30,30,10,4,70,1876.87
4443,8.11,5.3,3.35,0.9,40,40,40,40,10,14,50,4346.65
4444,4.74,3.51,2.5,0.4,80,30,40,20,10,5,30,1177.59
4445,4.84,3.62,2.49,0.4,50,30,30,30,10,11,30,884.26
4446,3.92,3.94,2.46,0.23,70,40,40,40,10,12,90,930.75
4447,4.61,4.64,2.77,0.35,40,40,40,40,10,4,90,1124.7
4448,6.44,4.43,2.73,0.51,80,40,40,30,10,11,70,1401.3
4449,5.2,3.79,2.59,0.5,70,40,40,30,40,4,30,1699.36
4450,4.36,4.37,2.7,0.31,50,40,40,40,60,7,90,757.14
4451,5.12,4.85,3.27,0.7,50,30,40,30,10,1,60,2196.69
4452,4.95,5.01,3.15,0.5,40,30,30,30,40,13,90,888.76
4453,3.91,3.93,2.41,0.23,70,40,40,40,10,12,90,930.75
4454,4.91,4.97,3.2,0.5,60,20,40,20,10,1,90,2092.22
4455,5.06,5.11,3.09,0.5,50,40,40,30,10,12,90,2354.37
4456,3.92,3.94,2.42,0.23,80,40,40,40,10,14,90,895.38
4457,5.78,5.3,3.59,0.91,40,40,40,40,10,11,60,2245.14
4458,3.71,3.74,2.35,0.2,90,40,40,30,10,12,90,815.9
4459,4.89,3.13,1.88,0.3,90,40,20,20,20,4,30,1028.04
4460,4.35,4.32,3.14,0.52,90,40,40,30,20,14,80,1940.92
4461,3.84,3.8,2.69,0.31,90,40,40,30,10,4,80,1164.21
4462,4.31,4.34,2.62,0.3,70,40,40,40,10,7,90,930.21
4463,6.88,5.1,3.25,0.71,70,30,30,30,10,1,70,1672.44
4464,5.09,5.13,3.11,0.5,40,40,40,30,10,1,90,2032.29
4465,3.97,4.01,2.43,0.23,70,40,40,40,10,12,90,925.68
4466,3.9,3.83,2.62,0.33,90,40,40,20,20,12,80,952.03
4467,4.73,4.79,3.09,0.46,60,20,40,30,20,13,90,942.04
4468,6.58,4.51,2.72,0.51,40,40,40,30,10,1,70,1299.08
4469,4.24,4.28,2.65,0.3,60,40,40,40,10,14,90,1131.52
4470,3.66,3.67,2.18,0.18,100,40,40,40,10,1,90,848.73
4471,6.25,4.12,2.55,0.42,100,40,40,30,10,1,70,1695.27
4472,4.76,4.33,2.89,0.5,40,40,40,30,10,11,60,1137.73
4473,5.09,5.11,3.04,0.5,40,30,30,20,10,7,90,1162.84
4474,3.91,3.92,2.45,0.23,70,40,40,40,10,12,90,909.74
4475,5.09,3.64,2.26,0.4,70,40,40,20,10,4,30,1273.58
4476,4.98,4.25,2.85,0.51,70,40,40,30,10,11,60,1199.41
4477,3.91,4.66,2.76,0.3,70,30,40,20,20,3,10,969.76
4478,7.31,3.44,2.13,0.31,70,40,30,20,10,3,20,875.07
4479,3.93,3.97,2.4,0.23,70,40,40,40,10,14,90,867.78
4480,6.04,4.83,3.21,0.8,60,40,30,30,10,5,60,2290.68
4481,4.2,4.86,2.85,0.33,60,40,40,20,10,14,10,1050.25
4482,3.72,3.66,2.61,0.3,80,40,40,30,10,1,80,967.69
4483,4.62,4.46,2.97,0.5,40,40,40,20,10,12,60,1363.32
4484,5.19,5.21,3.23,0.53,100,40,40,40,20,13,90,1532.04
4485,3.93,3.94,2.39,0.22,70,40,40,40,10,12,90,910.94
4486,5.89,5.91,3.54,0.76,50,40,40,40,10,1,40,1360.13
4487,5.58,3.65,2.15,0.3,70,30,20,20,10,5,70,788.23
4488,5.04,4.6,3.12,0.6,60,40,40,30,10,12,60,1835.68
4489,5.75,5.39,3.77,1,50,30,40,30,10,3,60,4007.66
4490,5.54,5.51,3.85,1,70,30,40,40,10,7,60,3024.32
4491,5.33,4.01,2.29,0.31,50,40,40,20,10,4,70,877.63
4492,8.15,6.53,4.42,2,100,40,40,30,60,4,60,29832.43
4493,6.43,4.84,3.13,0.7,50,20,40,20,10,11,70,1758.85
4494,5.36,5.32,3.54,0.83,60,40,40,30,40,1,60,2934.67
4495,7.2,4.53,2.66,0.55,80,40,40,20,10,14,70,1920.08
4496,3.98,4.73,2.81,0.31,60,40,40,30,10,1,10,999.72
4497,5.84,5.68,3.79,1.02,60,40,40,40,10,14,60,5281.28
4498,9.68,5.8,3.56,1.2,40,30,30,30,10,1,50,4143.1
4499,5.02,5.05,3.19,0.5,40,40,40,40,10,1,90,2072.04
4500,4.25,4.25,3.09,0.5,50,40,30,30,10,12,80,1678.34
4501,5.15,5.16,3.22,0.53,50,40,40,40,10,14,90,2323.53
4502,5.65,5.69,3.54,0.7,50,40,40,40,40,7,90,2078.29
4503,5.76,4.98,3.38,0.81,60,40,40,40,10,12,60,3686.33
4504,5.07,5.09,3.17,0.5,50,40,40,40,10,4,90,2452.64
4505,8.3,5.29,3.11,0.9,40,40,40,30,10,6,70,1859
4506,4.25,4.22,3.07,0.5,80,40,40,30,20,4,80,1946.14
4507,4.3,4.32,2.64,0.29,50,40,40,40,10,4,90,918.77
4508,4.5,4.53,2.81,0.35,70,40,40,40,20,1,90,1382.12
4509,5.07,5.12,3.09,0.5,40,40,40,30,10,12,90,2048.45
