Depth,Height,Width,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Price
3.82,3.85,2.34,90,0.21,90.0,1,40.0,40.0,40,10,862.85
3.82,3.85,2.34,90,0.21,90.0,1,40.0,40.0,40,10,862.85
3.93,3.96,2.46,90,0.23,70.0,3,40.0,40.0,40,10,863.12
3.93,3.96,2.46,90,0.23,70.0,3,40.0,40.0,40,10,863.12
4.24,4.27,2.69,90,0.3,60.0,7,40.0,40.0,40,10,863.25
4.26,4.28,2.67,90,0.3,80.0,13,40.0,40.0,40,20,863.25
4.27,4.3,2.66,90,0.3,80.0,13,40.0,40.0,40,20,863.25
3.88,3.9,2.38,90,0.22,90.0,1,40.0,40.0,30,10,863.67
3.88,3.9,2.38,90,0.22,90.0,1,40.0,40.0,30,10,863.67
3.71,3.74,2.33,90,0.2,70.0,4,40.0,40.0,40,10,863.91
3.71,3.74,2.33,90,0.2,70.0,4,40.0,40.0,40,10,863.91
3.94,3.96,2.45,90,0.23,80.0,3,40.0,40.0,40,20,863.94
3.92,3.94,2.47,90,0.23,90.0,14,40.0,40.0,40,20,863.94
3.94,3.96,2.45,90,0.23,80.0,3,40.0,40.0,40,20,863.94
4.19,4.27,2.68,90,0.3,50.0,11,30.0,30.0,20,10,864.27
4.27,4.3,2.68,90,0.3,70.0,7,40.0,40.0,40,40,864.27
3.83,3.85,2.46,90,0.23,80.0,1,30.0,30.0,30,20,864.33
3.83,3.85,2.46,90,0.23,80.0,1,30.0,30.0,30,20,864.33
4.27,4.29,2.68,90,0.3,70.0,7,40.0,30.0,30,10,864.81
4.32,4.34,2.67,90,0.3,40.0,4,40.0,40.0,30,40,864.82
3.84,3.87,2.33,90,0.21,70.0,1,40.0,40.0,40,10,865.03
3.84,3.87,2.33,90,0.21,70.0,1,40.0,40.0,40,10,865.03
3.73,3.75,2.27,90,0.19,90.0,12,40.0,40.0,40,10,866.18
3.73,3.75,2.27,90,0.19,90.0,12,40.0,40.0,40,10,866.18
4.43,4.46,2.74,90,0.33,90.0,6,40.0,40.0,40,20,866.75
4.3,4.33,2.53,90,0.3,40.0,14,20.0,30.0,30,10,866.82
4.26,4.29,2.67,90,0.3,60.0,11,30.0,40.0,40,20,866.82
3.84,3.86,2.26,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.8,3.82,2.36,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.76,3.78,2.29,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.76,3.79,2.35,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.78,3.8,2.31,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.81,3.83,2.25,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.84,3.86,2.26,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.8,3.82,2.36,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.76,3.78,2.29,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.76,3.79,2.35,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.78,3.8,2.31,90,0.2,80.0,1,40.0,40.0,40,10,866.95
3.81,3.83,2.25,90,0.2,80.0,1,40.0,40.0,40,10,866.95
4.19,4.23,2.69,90,0.3,50.0,3,20.0,30.0,20,40,867.31
4.19,4.21,2.66,90,0.3,60.0,11,30.0,30.0,40,20,867.31
4.32,4.34,2.67,90,0.3,80.0,13,40.0,40.0,40,10,867.38
4.41,4.44,2.63,90,0.31,90.0,13,40.0,40.0,40,10,867.66
3.94,3.97,2.41,90,0.23,70.0,14,40.0,40.0,40,10,867.78
3.93,3.96,2.45,90,0.23,70.0,14,40.0,40.0,40,10,867.78
3.93,3.97,2.4,90,0.23,70.0,14,40.0,40.0,40,10,867.78
3.94,3.97,2.41,90,0.23,70.0,14,40.0,40.0,40,10,867.78
3.93,3.96,2.45,90,0.23,70.0,14,40.0,40.0,40,10,867.78
3.93,3.97,2.4,90,0.23,70.0,14,40.0,40.0,40,10,867.78
4.14,4.18,2.7,90,0.3,70.0,7,20.0,30.0,30,10,867.85
4.33,4.35,2.68,90,0.31,50.0,7,40.0,40.0,30,10,868.22
4.36,4.38,2.54,90,0.3,50.0,5,20.0,30.0,20,10,868.36
4.17,4.21,2.69,90,0.3,60.0,11,20.0,40.0,30,10,868.36
3.65,3.68,2.29,90,0.19,100.0,1,40.0,40.0,40,10,868.76
3.65,3.68,2.29,90,0.19,100.0,1,40.0,40.0,40,10,868.76
4.3,4.34,2.65,90,0.3,40.0,12,40.0,40.0,30,20,868.85
3.9,3.93,2.43,90,0.23,80.0,14,40.0,40.0,40,20,869.37
3.91,3.93,2.45,90,0.23,80.0,14,40.0,40.0,40,20,869.37
3.94,3.96,2.41,90,0.23,80.0,14,40.0,40.0,30,10,869.37
3.88,3.91,2.43,90,0.23,90.0,3,40.0,40.0,40,10,869.37
3.9,3.93,2.43,90,0.23,80.0,14,40.0,40.0,40,20,869.37
3.91,3.93,2.45,90,0.23,80.0,14,40.0,40.0,40,20,869.37
3.94,3.96,2.41,90,0.23,80.0,14,40.0,40.0,30,10,869.37
3.88,3.91,2.43,90,0.23,90.0,3,40.0,40.0,40,10,869.37
4.36,4.39,2.57,90,0.3,40.0,3,30.0,40.0,30,20,869.37
4.4,4.43,2.67,90,0.31,60.0,11,30.0,40.0,40,60,869.78
4.36,4.37,2.61,90,0.3,40.0,5,40.0,40.0,40,10,870.35
4.34,4.36,2.65,90,0.3,50.0,5,40.0,30.0,40,20,870.87
4.15,4.2,2.68,90,0.3,60.0,11,20.0,20.0,20,10,870.87
4.35,4.37,2.63,90,0.3,80.0,13,40.0,40.0,40,20,870.92
4.23,4.28,2.65,90,0.29,50.0,12,30.0,30.0,20,10,871.23
3.78,3.8,2.29,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.82,3.84,2.34,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.79,3.8,2.29,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.78,3.8,2.29,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.82,3.84,2.34,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.79,3.8,2.29,90,0.2,80.0,1,40.0,40.0,40,10,871.35
3.73,3.75,2.35,90,0.2,70.0,4,40.0,40.0,40,10,871.69
3.73,3.75,2.35,90,0.2,70.0,4,40.0,40.0,40,10,871.69
4.35,4.37,2.74,90,0.32,70.0,13,40.0,40.0,40,10,871.82
4.28,4.3,2.66,90,0.3,40.0,4,30.0,20.0,30,60,871.96
4.5,4.52,2.49,90,0.31,70.0,11,,30.0,20,10,872.38
4.0,4.02,2.37,90,0.23,60.0,12,40.0,40.0,40,10,873.27
3.89,3.91,2.48,90,0.23,60.0,12,30.0,40.0,30,10,873.27
4.0,4.02,2.37,90,0.23,60.0,12,40.0,40.0,40,10,873.27
3.89,3.91,2.48,90,0.23,60.0,12,30.0,40.0,30,10,873.27
4.18,4.24,2.64,90,0.3,60.0,5,20.0,20.0,20,20,873.41
4.27,4.34,2.55,90,0.3,60.0,5,20.0,30.0,20,20,873.41
4.16,4.22,2.66,90,0.3,40.0,1,20.0,30.0,30,10,873.43
4.23,4.27,2.67,90,0.3,60.0,7,30.0,30.0,30,10,873.9
4.31,4.34,2.65,90,0.31,70.0,7,40.0,30.0,40,20,873.95
3.9,3.93,2.47,90,0.23,90.0,14,40.0,40.0,40,20,874.41
3.91,3.89,2.46,90,0.23,80.0,14,40.0,40.0,40,20,874.41
3.89,3.93,2.45,90,0.23,80.0,3,40.0,40.0,40,10,874.41
3.91,3.93,2.44,90,0.23,80.0,3,40.0,40.0,40,10,874.41
3.91,3.94,2.4,90,0.23,80.0,3,40.0,40.0,40,10,874.41
3.93,3.96,2.38,90,0.23,80.0,3,40.0,40.0,40,20,874.41
3.98,3.95,2.39,90,0.23,80.0,3,40.0,40.0,40,10,874.41
4.13,4.21,2.7,90,0.3,40.0,4,20.0,20.0,20,10,874.95
4.47,4.49,2.62,90,0.31,60.0,11,30.0,30.0,40,20,875.07
3.76,3.77,2.31,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.79,3.81,2.28,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.72,3.74,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.76,3.77,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.72,3.73,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.79,3.82,2.32,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.76,3.77,2.31,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.79,3.81,2.28,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.72,3.74,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.76,3.77,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.72,3.73,2.33,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.79,3.82,2.32,90,0.2,80.0,1,40.0,40.0,40,10,875.39
3.69,3.71,2.21,90,0.18,100.0,4,40.0,40.0,40,10,875.5
3.69,3.71,2.21,90,0.18,100.0,4,40.0,40.0,40,10,875.5
3.83,3.81,2.33,90,0.21,90.0,1,40.0,30.0,30,10,875.64
3.83,3.81,2.33,90,0.21,90.0,1,40.0,30.0,30,10,875.64
4.15,4.19,2.71,90,0.3,60.0,11,20.0,40.0,20,10,875.99
4.26,4.28,2.66,90,0.3,60.0,11,30.0,40.0,20,20,875.99
4.29,4.31,2.69,90,0.3,90.0,7,40.0,40.0,40,10,875.99
3.9,3.94,2.39,90,0.23,80.0,1,30.0,30.0,30,20,876.38
3.9,3.94,2.39,90,0.23,80.0,1,30.0,30.0,30,20,876.38
4.27,4.31,2.64,90,0.3,40.0,12,40.0,30.0,30,10,876.52
3.82,3.84,2.33,90,0.21,70.0,12,40.0,40.0,40,10,876.74
3.82,3.84,2.33,90,0.21,70.0,12,40.0,40.0,40,10,876.74
3.84,3.86,2.27,90,0.2,80.0,1,40.0,40.0,40,10,876.76
3.84,3.86,2.27,90,0.2,80.0,1,40.0,40.0,40,10,876.76
4.3,4.31,2.66,90,0.3,80.0,13,40.0,40.0,40,10,876.96
4.23,4.27,2.64,90,0.29,60.0,5,30.0,30.0,30,10,877.06
3.73,3.76,2.22,90,0.19,100.0,1,40.0,40.0,40,10,877.11
3.73,3.76,2.22,90,0.19,100.0,1,40.0,40.0,40,10,877.11
4.37,4.39,2.65,90,0.31,40.0,14,40.0,40.0,40,40,877.65
3.88,3.9,2.47,90,0.23,70.0,1,30.0,40.0,30,10,878.29
3.89,3.94,2.46,90,0.23,60.0,12,40.0,40.0,30,10,878.29
4.37,4.39,2.73,90,0.32,60.0,11,40.0,40.0,40,10,878.8
4.22,4.29,2.55,90,0.3,60.0,11,20.0,30.0,20,10,878.99
4.31,4.34,2.64,90,0.3,40.0,3,40.0,40.0,30,20,879.02
4.3,4.35,2.55,90,0.3,50.0,11,30.0,40.0,30,20,879.02
4.28,4.31,2.68,90,0.3,70.0,7,40.0,40.0,40,20,879.02
4.27,4.3,2.66,90,0.3,70.0,7,40.0,30.0,30,10,879.02
3.95,3.98,2.45,90,0.23,100.0,14,40.0,40.0,40,20,879.44
3.93,3.96,2.44,90,0.23,80.0,14,40.0,40.0,30,10,879.44
3.95,3.98,2.45,90,0.23,100.0,14,40.0,40.0,40,20,879.44
3.93,3.96,2.44,90,0.23,80.0,14,40.0,40.0,30,10,879.44
3.75,3.76,2.33,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.73,3.75,2.35,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.77,3.78,2.36,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.75,3.76,2.33,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.73,3.75,2.35,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.77,3.78,2.36,90,0.2,80.0,1,40.0,40.0,40,10,879.78
3.93,3.96,2.4,90,0.23,80.0,3,40.0,40.0,40,10,879.83
3.93,3.96,2.4,90,0.23,80.0,3,40.0,40.0,40,10,879.83
4.25,4.29,2.68,90,0.3,40.0,3,30.0,30.0,30,20,880.02
4.33,4.34,2.56,90,0.29,60.0,5,30.0,40.0,30,10,880.51
4.36,4.39,2.61,90,0.3,80.0,11,40.0,40.0,40,60,880.54
4.29,4.32,2.63,90,0.31,50.0,4,20.0,20.0,10,20,880.86
4.25,4.3,2.63,90,0.3,40.0,14,40.0,30.0,30,10,881.5
4.29,4.31,2.76,90,0.31,80.0,11,30.0,30.0,20,20,882.4
4.24,4.28,2.67,90,0.3,70.0,7,40.0,40.0,30,20,882.52
4.36,4.39,2.64,90,0.3,90.0,13,40.0,40.0,40,10,882.52
4.78,4.8,2.88,90,0.4,60.0,10,40.0,40.0,40,10,882.89
4.78,4.8,2.88,90,0.4,60.0,10,40.0,40.0,40,10,882.89
4.35,4.38,2.73,90,0.32,60.0,7,40.0,40.0,40,10,883.13
4.35,4.39,2.61,90,0.3,60.0,11,40.0,40.0,30,20,883.53
3.85,3.88,2.47,90,0.23,70.0,1,30.0,40.0,30,10,883.7
3.86,3.88,2.44,90,0.23,60.0,1,30.0,30.0,30,10,883.7
4.5,4.52,2.83,90,0.35,70.0,6,40.0,40.0,40,10,883.97
4.3,4.32,2.65,90,0.3,40.0,5,40.0,40.0,40,10,884.06
4.33,4.35,2.65,90,0.3,50.0,5,40.0,40.0,30,10,884.11
4.38,4.42,2.67,90,0.32,50.0,5,40.0,30.0,30,20,884.26
4.48,4.5,2.8,90,0.35,70.0,13,40.0,40.0,40,20,884.56
4.37,4.39,2.74,90,0.32,70.0,13,40.0,40.0,40,10,884.75
3.95,3.96,2.4,90,0.23,100.0,14,40.0,40.0,40,20,884.87
3.95,3.98,2.37,90,0.23,90.0,3,40.0,40.0,40,10,884.87
3.95,3.98,2.39,90,0.23,90.0,3,40.0,40.0,40,10,884.87
3.95,3.96,2.4,90,0.23,100.0,14,40.0,40.0,40,20,884.87
3.95,3.98,2.37,90,0.23,90.0,3,40.0,40.0,40,10,884.87
3.95,3.98,2.39,90,0.23,90.0,3,40.0,40.0,40,10,884.87
3.86,3.89,2.34,90,0.21,60.0,1,40.0,40.0,40,10,884.9
3.67,3.69,2.31,90,0.19,100.0,4,40.0,40.0,40,10,885.12
3.68,3.69,2.26,90,0.19,100.0,4,40.0,40.0,40,10,885.12
3.67,3.69,2.31,90,0.19,100.0,4,40.0,40.0,40,10,885.12
3.68,3.69,2.26,90,0.19,100.0,4,40.0,40.0,40,10,885.12
3.94,3.92,2.44,90,0.23,90.0,3,40.0,40.0,40,10,885.24
3.96,3.98,2.43,90,0.23,90.0,3,40.0,40.0,40,10,885.24
3.94,3.92,2.44,90,0.23,90.0,3,40.0,40.0,40,10,885.24
3.96,3.98,2.43,90,0.23,90.0,3,40.0,40.0,40,10,885.24
4.35,4.37,2.74,90,0.32,70.0,13,40.0,40.0,40,10,885.32
4.3,4.34,2.62,90,0.3,70.0,7,40.0,40.0,30,10,885.56
3.84,3.86,2.34,90,0.21,80.0,1,40.0,40.0,40,10,885.59
3.84,3.86,2.34,90,0.21,80.0,1,40.0,40.0,40,10,885.59
3.85,3.87,2.42,90,0.22,70.0,1,40.0,40.0,40,10,886.02
3.92,3.95,2.43,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.88,3.91,2.44,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.95,3.96,2.39,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.94,3.96,2.42,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.96,3.97,2.45,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.87,3.89,2.42,90,0.22,70.0,1,40.0,40.0,40,10,886.02
3.85,3.87,2.42,90,0.22,70.0,1,40.0,40.0,40,10,886.02
3.92,3.95,2.43,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.88,3.91,2.44,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.95,3.96,2.39,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.94,3.96,2.42,90,0.23,70.0,14,40.0,40.0,40,10,886.02
3.96,3.97,2.45,90,0.23,70.0,14,40.0,40.0,40,10,886.02
4.36,4.38,2.66,90,0.31,70.0,13,40.0,40.0,40,10,886.05
4.28,4.3,2.63,90,0.3,50.0,11,40.0,40.0,40,10,886.1
4.37,4.39,2.6,90,0.3,40.0,4,40.0,30.0,40,40,886.12
3.79,3.82,2.28,90,0.19,100.0,1,40.0,40.0,40,10,886.42
3.79,3.82,2.28,90,0.19,100.0,1,40.0,40.0,40,10,886.42
4.32,4.35,2.64,90,0.3,90.0,7,40.0,30.0,40,20,886.61
4.37,4.39,2.75,90,0.32,50.0,5,40.0,40.0,40,10,887.45
4.66,4.69,2.89,90,0.4,40.0,7,30.0,30.0,40,10,887.6
4.34,4.37,2.52,90,0.3,60.0,5,20.0,40.0,20,10,887.66
4.45,4.46,2.79,90,0.34,60.0,11,40.0,40.0,40,20,887.96
3.82,3.84,2.46,90,0.23,80.0,1,30.0,40.0,40,20,888.06
4.31,4.33,2.69,90,0.31,80.0,13,40.0,40.0,40,10,888.1
4.35,4.37,2.54,90,0.29,50.0,12,30.0,20.0,20,10,888.38
4.95,5.01,3.15,90,0.5,40.0,13,30.0,30.0,30,40,888.76
3.87,3.9,2.46,90,0.23,60.0,1,30.0,40.0,40,10,888.77
3.84,3.86,2.46,90,0.23,60.0,1,30.0,40.0,30,10,888.77
3.86,3.88,2.47,90,0.23,70.0,12,30.0,30.0,30,10,888.77
3.91,3.93,2.46,90,0.23,60.0,12,40.0,40.0,40,20,888.77
3.88,3.94,2.44,90,0.23,60.0,12,40.0,40.0,30,10,888.77
3.89,3.91,2.46,90,0.23,70.0,4,40.0,40.0,40,10,888.77
3.64,3.67,2.27,90,0.19,100.0,4,40.0,40.0,40,10,889.01
3.64,3.67,2.27,90,0.19,100.0,4,40.0,40.0,40,10,889.01
4.17,4.2,2.66,90,0.3,80.0,11,20.0,30.0,30,10,889.13
4.29,4.31,2.64,90,0.3,60.0,11,30.0,40.0,30,20,889.13
3.77,3.79,2.28,90,0.2,90.0,12,40.0,40.0,40,10,889.58
3.77,3.79,2.28,90,0.2,90.0,12,40.0,40.0,40,10,889.58
4.44,4.48,2.49,90,0.3,80.0,5,,20.0,10,10,889.62
3.91,3.94,2.47,90,0.23,80.0,14,40.0,40.0,40,10,889.9
3.94,3.97,2.37,90,0.23,90.0,3,40.0,40.0,40,10,889.9
3.95,3.97,2.37,90,0.23,80.0,14,40.0,40.0,40,10,889.9
3.91,3.94,2.47,90,0.23,80.0,14,40.0,40.0,40,10,889.9
3.94,3.97,2.37,90,0.23,90.0,3,40.0,40.0,40,10,889.9
4.16,4.25,2.64,90,0.29,70.0,3,20.0,20.0,20,20,890.87
4.37,4.39,2.74,90,0.32,60.0,7,40.0,40.0,40,20,891.31
4.29,4.32,2.64,90,0.3,60.0,5,40.0,40.0,40,20,891.71
4.2,4.27,2.6,90,0.3,80.0,11,20.0,40.0,20,10,892.22
4.53,4.56,2.77,90,0.35,70.0,7,40.0,30.0,40,40,892.27
4.99,5.06,3.15,90,0.5,50.0,10,40.0,40.0,30,20,892.35
3.95,3.98,2.49,90,0.24,80.0,14,40.0,30.0,40,10,892.46
3.95,3.98,2.49,90,0.24,80.0,14,40.0,30.0,40,10,892.46
4.28,4.31,2.68,90,0.3,70.0,7,40.0,40.0,40,20,892.71
3.66,3.68,2.3,90,0.19,100.0,4,40.0,40.0,40,10,893.18
3.67,3.69,2.3,90,0.19,100.0,4,40.0,40.0,40,10,893.18
3.66,3.68,2.3,90,0.19,100.0,4,40.0,40.0,40,10,893.18
3.67,3.69,2.3,90,0.19,100.0,4,40.0,40.0,40,10,893.18
4.1,4.15,2.8,90,0.3,80.0,11,,20.0,20,10,893.23
4.26,4.31,2.68,90,0.3,50.0,14,30.0,40.0,20,60,893.25
4.38,4.42,2.74,90,0.33,50.0,11,30.0,20.0,30,10,893.47
4.34,4.37,2.57,90,0.3,40.0,3,30.0,40.0,30,10,893.71
4.33,4.34,2.6,90,0.3,40.0,3,30.0,40.0,20,10,893.71
4.33,4.37,2.54,90,0.3,60.0,5,20.0,40.0,30,20,893.72
4.27,4.31,2.69,90,0.3,40.0,4,40.0,40.0,40,40,893.72
3.89,3.92,2.42,90,0.22,70.0,12,40.0,40.0,40,10,894.18
4.3,4.34,2.62,90,0.3,40.0,3,40.0,40.0,30,10,894.23
4.09,4.17,2.8,90,0.31,60.0,5,,30.0,20,10,894.43
3.81,3.84,2.4,90,0.21,80.0,1,40.0,40.0,40,10,894.47
3.79,3.81,2.39,90,0.21,80.0,1,40.0,40.0,40,10,894.47
3.81,3.84,2.4,90,0.21,80.0,1,40.0,40.0,40,10,894.47
3.79,3.81,2.39,90,0.21,80.0,1,40.0,40.0,40,10,894.47
3.99,4.02,2.41,90,0.23,70.0,14,40.0,40.0,40,10,894.96
4.01,4.03,2.39,90,0.23,70.0,14,40.0,40.0,40,10,894.96
3.99,4.02,2.41,90,0.23,70.0,14,40.0,40.0,40,10,894.96
4.01,4.03,2.39,90,0.23,70.0,14,40.0,40.0,40,10,894.96
4.21,4.25,2.7,90,0.3,40.0,14,30.0,30.0,30,20,895.21
4.09,4.18,2.69,90,0.3,50.0,5,20.0,30.0,20,10,895.21
4.07,4.12,2.73,90,0.3,60.0,11,20.0,30.0,30,10,895.21
3.88,3.91,2.46,90,0.23,100.0,14,40.0,40.0,40,10,895.38
3.99,4.01,2.45,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.92,3.94,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.95,3.97,2.44,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.92,3.95,2.39,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.99,4.0,2.41,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.98,4.01,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.93,3.95,2.43,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.89,3.92,2.44,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.96,3.98,2.45,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.94,3.96,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.91,3.94,2.45,90,0.23,90.0,3,40.0,40.0,40,10,895.38
3.88,3.91,2.46,90,0.23,100.0,14,40.0,40.0,40,10,895.38
3.99,4.01,2.45,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.92,3.94,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.95,3.97,2.44,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.92,3.95,2.39,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.99,4.0,2.41,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.98,4.01,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.93,3.95,2.43,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.89,3.92,2.44,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.96,3.98,2.45,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.94,3.96,2.42,90,0.23,80.0,14,40.0,40.0,40,10,895.38
3.91,3.94,2.45,90,0.23,90.0,3,40.0,40.0,40,10,895.38
4.36,4.38,2.61,90,0.3,90.0,7,40.0,40.0,40,40,895.73
4.51,4.53,2.7,90,0.33,70.0,13,40.0,40.0,40,40,895.75
5.6,5.63,3.52,90,0.68,40.0,15,40.0,40.0,40,20,896.04
4.35,4.38,2.66,90,0.3,70.0,7,40.0,40.0,40,10,896.75
4.3,4.31,2.68,90,0.3,70.0,7,40.0,40.0,40,10,896.75
4.28,4.33,2.7,90,0.31,70.0,7,40.0,30.0,30,10,897.05
3.72,3.74,2.29,90,0.19,100.0,4,40.0,40.0,40,10,897.36
3.72,3.74,2.29,90,0.19,100.0,4,40.0,40.0,40,10,897.36
4.23,4.3,2.64,90,0.29,50.0,12,30.0,30.0,20,10,897.69
4.28,4.33,2.62,90,0.3,40.0,14,30.0,30.0,30,10,897.73
4.21,4.24,2.65,90,0.3,40.0,12,30.0,40.0,40,10,897.81
3.8,3.82,2.4,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.76,3.78,2.38,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.82,3.84,2.34,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.8,3.82,2.4,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.76,3.78,2.38,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.82,3.84,2.34,90,0.21,80.0,1,40.0,40.0,40,10,898.02
3.8,3.82,2.37,90,0.21,80.0,1,40.0,40.0,40,10,899.08
3.8,3.82,2.37,90,0.21,80.0,1,40.0,40.0,40,10,899.08
3.92,3.94,2.45,90,0.23,60.0,1,40.0,40.0,30,10,899.25
3.89,3.91,2.46,90,0.23,60.0,1,30.0,40.0,30,10,899.25
3.83,3.85,2.47,90,0.23,60.0,1,30.0,30.0,30,10,899.25
3.9,3.93,2.41,90,0.23,60.0,12,40.0,40.0,40,20,899.25
3.93,3.96,2.44,90,0.23,70.0,4,40.0,40.0,40,10,899.25
3.97,3.99,2.39,90,0.23,70.0,4,40.0,40.0,40,10,899.25
3.9,3.92,2.45,90,0.23,70.0,4,40.0,40.0,40,10,899.25
3.92,3.94,2.42,90,0.23,70.0,4,40.0,40.0,40,10,899.25
3.9,3.92,2.46,90,0.23,70.0,4,40.0,40.0,40,10,899.25
4.36,4.37,2.59,90,0.3,80.0,11,40.0,40.0,40,60,899.25
4.14,4.19,2.73,90,0.3,80.0,11,20.0,30.0,30,10,899.25
4.12,4.17,2.65,90,0.3,80.0,11,20.0,30.0,30,10,899.25
4.3,4.32,2.68,90,0.3,80.0,7,40.0,40.0,40,10,899.27
4.35,4.4,2.6,90,0.3,80.0,7,40.0,30.0,30,10,899.27
4.16,4.22,2.68,90,0.29,50.0,4,30.0,30.0,20,10,899.65
3.94,3.97,2.45,90,0.23,80.0,12,30.0,30.0,30,10,899.71
3.94,3.97,2.45,90,0.23,80.0,12,30.0,30.0,30,10,899.71
4.32,4.35,2.63,90,0.3,60.0,11,30.0,40.0,40,20,899.76
4.27,4.3,2.67,90,0.3,70.0,7,40.0,40.0,40,20,899.79
4.01,3.98,2.36,90,0.23,100.0,14,40.0,40.0,40,10,900.42
3.89,3.92,2.44,90,0.23,100.0,14,40.0,40.0,40,10,900.42
3.96,3.94,2.39,90,0.23,80.0,14,40.0,40.0,40,10,900.42
4.03,4.04,2.37,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.97,3.99,2.42,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.91,3.94,2.43,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.97,4.0,2.43,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.93,3.97,2.39,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.95,3.92,2.42,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.88,3.91,2.46,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.99,4.02,2.38,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.93,3.96,2.47,90,0.23,80.0,14,40.0,40.0,40,10,900.42
4.01,3.98,2.36,90,0.23,100.0,14,40.0,40.0,40,10,900.42
3.89,3.92,2.44,90,0.23,100.0,14,40.0,40.0,40,10,900.42
3.96,3.94,2.39,90,0.23,80.0,14,40.0,40.0,40,10,900.42
4.03,4.04,2.37,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.97,3.99,2.42,90,0.23,80.0,14,40.0,40.0,40,10,900.42
3.91,3.94,2.43,90,0.23,80.0,14,40.0,40.0,40,10,900.42
